run_name,seed,budget,query_concept,count
neural_baseline_lambda_s_0,0,20,dental_or_oral_health,9
neural_baseline_lambda_s_0,0,20,university_affiliation,6
neural_baseline_lambda_s_0,0,20,fitness_instruction,5
neural_baseline_lambda_s_0,0,20,film_or_video_production,3
neural_baseline_lambda_s_0,0,20,financial_or_accounting_work,3
neural_baseline_lambda_s_0,0,20,teaching_or_instruction,3
neural_baseline_lambda_s_0,0,20,software_development,2
neural_baseline_lambda_s_0,0,20,child_or_family_care_mentions,1
neural_baseline_lambda_s_0,0,20,fashion_or_modeling_work,1
neural_baseline_lambda_s_0,0,20,literary_writing,1
neural_baseline_lambda_s_0,0,20,medical_training,1
neural_baseline_lambda_s_0,1,1,health_or_wellness_work,2000
neural_baseline_lambda_s_0,1,2,male_pronouns,1398
neural_baseline_lambda_s_0,1,2,nursing_care,602
neural_baseline_lambda_s_0,1,3,creative_or_artistic_work,852
neural_baseline_lambda_s_0,1,3,legal_or_regulatory_work,546
neural_baseline_lambda_s_0,1,3,female_pronouns,545
neural_baseline_lambda_s_0,1,3,male_pronouns,57
neural_baseline_lambda_s_0,1,4,clinical_care,545
neural_baseline_lambda_s_0,1,4,visual_art_practice,466
neural_baseline_lambda_s_0,1,4,design_work,460
neural_baseline_lambda_s_0,1,4,legal_or_regulatory_work,386
neural_baseline_lambda_s_0,1,4,creative_or_artistic_work,86
neural_baseline_lambda_s_0,1,4,dental_or_oral_health,57
neural_baseline_lambda_s_0,1,5,creative_or_artistic_work,661
neural_baseline_lambda_s_0,1,5,live_music_or_recording,466
neural_baseline_lambda_s_0,1,5,clinical_care,443
neural_baseline_lambda_s_0,1,5,dental_or_oral_health,344
neural_baseline_lambda_s_0,1,5,design_work,86
neural_baseline_lambda_s_0,1,6,visual_art_practice,623
neural_baseline_lambda_s_0,1,6,male_pronouns,344
neural_baseline_lambda_s_0,1,6,clinical_care,306
neural_baseline_lambda_s_0,1,6,film_or_video_production,295
neural_baseline_lambda_s_0,1,6,literary_writing,171
neural_baseline_lambda_s_0,1,6,legal_or_regulatory_work,138
neural_baseline_lambda_s_0,1,6,dental_or_oral_health,61
neural_baseline_lambda_s_0,1,6,female_pronouns,54
neural_baseline_lambda_s_0,1,6,design_work,5
neural_baseline_lambda_s_0,1,6,creative_or_artistic_work,3
neural_baseline_lambda_s_0,1,7,literary_writing,535
neural_baseline_lambda_s_0,1,7,live_music_or_recording,327
neural_baseline_lambda_s_0,1,7,visual_art_practice,310
neural_baseline_lambda_s_0,1,7,creative_or_artistic_work,231
neural_baseline_lambda_s_0,1,7,film_or_video_production,176
neural_baseline_lambda_s_0,1,7,nutrition_or_diet_guidance,167
neural_baseline_lambda_s_0,1,7,dental_or_oral_health,138
neural_baseline_lambda_s_0,1,7,male_pronouns,53
neural_baseline_lambda_s_0,1,7,design_work,51
neural_baseline_lambda_s_0,1,7,female_pronouns,8
neural_baseline_lambda_s_0,1,7,legal_or_regulatory_work,3
neural_baseline_lambda_s_0,1,7,nursing_care,1
neural_baseline_lambda_s_0,1,8,design_work,797
neural_baseline_lambda_s_0,1,8,film_or_video_production,240
neural_baseline_lambda_s_0,1,8,legal_or_regulatory_work,213
neural_baseline_lambda_s_0,1,8,literary_writing,206
neural_baseline_lambda_s_0,1,8,creative_or_artistic_work,167
neural_baseline_lambda_s_0,1,8,male_pronouns,138
neural_baseline_lambda_s_0,1,8,female_pronouns,108
neural_baseline_lambda_s_0,1,8,nutrition_or_diet_guidance,71
neural_baseline_lambda_s_0,1,8,live_music_or_recording,51
neural_baseline_lambda_s_0,1,8,nursing_care,8
neural_baseline_lambda_s_0,1,8,dental_or_oral_health,1
neural_baseline_lambda_s_0,1,9,legal_or_regulatory_work,702
neural_baseline_lambda_s_0,1,9,literary_writing,434
neural_baseline_lambda_s_0,1,9,female_pronouns,252
neural_baseline_lambda_s_0,1,9,live_music_or_recording,243
neural_baseline_lambda_s_0,1,9,nutrition_or_diet_guidance,213
neural_baseline_lambda_s_0,1,9,design_work,147
neural_baseline_lambda_s_0,1,9,film_or_video_production,5
neural_baseline_lambda_s_0,1,9,mind_body_practice,2
neural_baseline_lambda_s_0,1,9,visual_art_practice,2
neural_baseline_lambda_s_0,1,10,female_pronouns,706
neural_baseline_lambda_s_0,1,10,film_or_video_production,611
neural_baseline_lambda_s_0,1,10,mind_body_practice,396
neural_baseline_lambda_s_0,1,10,nutrition_or_diet_guidance,141
neural_baseline_lambda_s_0,1,10,visual_art_practice,57
neural_baseline_lambda_s_0,1,10,literary_writing,54
neural_baseline_lambda_s_0,1,10,live_music_or_recording,30
neural_baseline_lambda_s_0,1,10,design_work,3
neural_baseline_lambda_s_0,1,10,medical_training,2
neural_baseline_lambda_s_0,1,11,clinical_care,648
neural_baseline_lambda_s_0,1,11,medical_training,396
neural_baseline_lambda_s_0,1,11,female_pronouns,327
neural_baseline_lambda_s_0,1,11,live_music_or_recording,290
neural_baseline_lambda_s_0,1,11,literary_writing,109
neural_baseline_lambda_s_0,1,11,film_or_video_production,72
neural_baseline_lambda_s_0,1,11,education_or_academic_work,52
neural_baseline_lambda_s_0,1,11,design_work,49
neural_baseline_lambda_s_0,1,11,mind_body_practice,38
neural_baseline_lambda_s_0,1,11,male_pronouns,7
neural_baseline_lambda_s_0,1,11,camera_or_photography_work,6
neural_baseline_lambda_s_0,1,11,legal_or_regulatory_work,3
neural_baseline_lambda_s_0,1,11,nutrition_or_diet_guidance,3
neural_baseline_lambda_s_0,1,12,education_or_academic_work,668
neural_baseline_lambda_s_0,1,12,camera_or_photography_work,498
neural_baseline_lambda_s_0,1,12,teaching_or_instruction,397
neural_baseline_lambda_s_0,1,12,nursing_care,193
neural_baseline_lambda_s_0,1,12,mind_body_practice,107
neural_baseline_lambda_s_0,1,12,live_music_or_recording,49
neural_baseline_lambda_s_0,1,12,clinical_care,35
neural_baseline_lambda_s_0,1,12,literary_writing,34
neural_baseline_lambda_s_0,1,12,design_work,6
neural_baseline_lambda_s_0,1,12,nutrition_or_diet_guidance,6
neural_baseline_lambda_s_0,1,12,male_pronouns,3
neural_baseline_lambda_s_0,1,12,legal_or_regulatory_work,2
neural_baseline_lambda_s_0,1,12,medical_training,1
neural_baseline_lambda_s_0,1,12,visual_art_practice,1
neural_baseline_lambda_s_0,1,13,education_or_academic_work,680
neural_baseline_lambda_s_0,1,13,camera_or_photography_work,641
neural_baseline_lambda_s_0,1,13,surgical_work,278
neural_baseline_lambda_s_0,1,13,visual_art_practice,108
neural_baseline_lambda_s_0,1,13,therapy_or_counseling,71
neural_baseline_lambda_s_0,1,13,nursing_care,56
neural_baseline_lambda_s_0,1,13,mind_body_practice,52
neural_baseline_lambda_s_0,1,13,teaching_or_instruction,34
neural_baseline_lambda_s_0,1,13,financial_or_accounting_work,29
neural_baseline_lambda_s_0,1,13,clinical_care,23
neural_baseline_lambda_s_0,1,13,design_work,20
neural_baseline_lambda_s_0,1,13,dental_or_oral_health,5
neural_baseline_lambda_s_0,1,13,live_music_or_recording,2
neural_baseline_lambda_s_0,1,13,medical_training,1
neural_baseline_lambda_s_0,1,14,media_or_publishing_work,712
neural_baseline_lambda_s_0,1,14,comedy_or_stage_performance,376
neural_baseline_lambda_s_0,1,14,camera_or_photography_work,254
neural_baseline_lambda_s_0,1,14,therapy_or_counseling,248
neural_baseline_lambda_s_0,1,14,teaching_or_instruction,173
neural_baseline_lambda_s_0,1,14,financial_or_accounting_work,63
neural_baseline_lambda_s_0,1,14,design_work,54
neural_baseline_lambda_s_0,1,14,visual_art_practice,36
neural_baseline_lambda_s_0,1,14,nursing_care,35
neural_baseline_lambda_s_0,1,14,spouse_or_partner_mentions,27
neural_baseline_lambda_s_0,1,14,education_or_academic_work,6
neural_baseline_lambda_s_0,1,14,surgical_work,6
neural_baseline_lambda_s_0,1,14,literary_writing,5
neural_baseline_lambda_s_0,1,14,dental_or_oral_health,2
neural_baseline_lambda_s_0,1,14,medical_training,2
neural_baseline_lambda_s_0,1,14,mind_body_practice,1
neural_baseline_lambda_s_0,1,15,teaching_or_instruction,525
neural_baseline_lambda_s_0,1,15,comedy_or_stage_performance,478
neural_baseline_lambda_s_0,1,15,software_development,244
neural_baseline_lambda_s_0,1,15,financial_or_accounting_work,214
neural_baseline_lambda_s_0,1,15,dental_or_oral_health,132
neural_baseline_lambda_s_0,1,15,medical_training,131
neural_baseline_lambda_s_0,1,15,fitness_instruction,87
neural_baseline_lambda_s_0,1,15,education_or_academic_work,64
neural_baseline_lambda_s_0,1,15,therapy_or_counseling,50
neural_baseline_lambda_s_0,1,15,surgical_work,41
neural_baseline_lambda_s_0,1,15,media_or_publishing_work,17
neural_baseline_lambda_s_0,1,15,mind_body_practice,5
neural_baseline_lambda_s_0,1,15,music_composition,4
neural_baseline_lambda_s_0,1,15,spouse_or_partner_mentions,4
neural_baseline_lambda_s_0,1,15,design_work,2
neural_baseline_lambda_s_0,1,15,literary_writing,2
neural_baseline_lambda_s_0,1,16,teaching_or_instruction,253
neural_baseline_lambda_s_0,1,16,comedy_or_stage_performance,242
neural_baseline_lambda_s_0,1,16,spouse_or_partner_mentions,226
neural_baseline_lambda_s_0,1,16,music_composition,224
neural_baseline_lambda_s_0,1,16,dental_or_oral_health,198
neural_baseline_lambda_s_0,1,16,nutrition_or_diet_guidance,158
neural_baseline_lambda_s_0,1,16,software_development,143
neural_baseline_lambda_s_0,1,16,media_or_publishing_work,128
neural_baseline_lambda_s_0,1,16,education_or_academic_work,127
neural_baseline_lambda_s_0,1,16,financial_or_accounting_work,89
neural_baseline_lambda_s_0,1,16,medical_training,64
neural_baseline_lambda_s_0,1,16,management_or_leadership,55
neural_baseline_lambda_s_0,1,16,therapy_or_counseling,30
neural_baseline_lambda_s_0,1,16,fitness_instruction,23
neural_baseline_lambda_s_0,1,16,surgical_work,18
neural_baseline_lambda_s_0,1,16,design_work,13
neural_baseline_lambda_s_0,1,16,literary_writing,8
neural_baseline_lambda_s_0,1,16,nursing_care,1
neural_baseline_lambda_s_0,1,17,teaching_or_instruction,563
neural_baseline_lambda_s_0,1,17,music_composition,370
neural_baseline_lambda_s_0,1,17,building_or_spatial_design,234
neural_baseline_lambda_s_0,1,17,fitness_instruction,227
neural_baseline_lambda_s_0,1,17,media_or_publishing_work,163
neural_baseline_lambda_s_0,1,17,nutrition_or_diet_guidance,118
neural_baseline_lambda_s_0,1,17,spouse_or_partner_mentions,98
neural_baseline_lambda_s_0,1,17,education_or_academic_work,41
neural_baseline_lambda_s_0,1,17,comedy_or_stage_performance,39
neural_baseline_lambda_s_0,1,17,dental_or_oral_health,36
neural_baseline_lambda_s_0,1,17,therapy_or_counseling,25
neural_baseline_lambda_s_0,1,17,literary_writing,20
neural_baseline_lambda_s_0,1,17,surgical_work,15
neural_baseline_lambda_s_0,1,17,software_development,14
neural_baseline_lambda_s_0,1,17,nursing_care,11
neural_baseline_lambda_s_0,1,17,management_or_leadership,7
neural_baseline_lambda_s_0,1,17,legal_practice,6
neural_baseline_lambda_s_0,1,17,design_work,4
neural_baseline_lambda_s_0,1,17,medical_training,4
neural_baseline_lambda_s_0,1,17,financial_or_accounting_work,3
neural_baseline_lambda_s_0,1,17,legal_or_regulatory_work,2
neural_baseline_lambda_s_0,1,18,software_development,608
neural_baseline_lambda_s_0,1,18,building_or_spatial_design,284
neural_baseline_lambda_s_0,1,18,management_or_leadership,282
neural_baseline_lambda_s_0,1,18,comedy_or_stage_performance,122
neural_baseline_lambda_s_0,1,18,music_composition,102
neural_baseline_lambda_s_0,1,18,therapy_or_counseling,89
neural_baseline_lambda_s_0,1,18,financial_or_accounting_work,88
neural_baseline_lambda_s_0,1,18,scientific_or_lab_research,75
neural_baseline_lambda_s_0,1,18,fitness_instruction,74
neural_baseline_lambda_s_0,1,18,spouse_or_partner_mentions,43
neural_baseline_lambda_s_0,1,18,surgical_work,41
neural_baseline_lambda_s_0,1,18,teaching_or_instruction,40
neural_baseline_lambda_s_0,1,18,media_or_publishing_work,38
neural_baseline_lambda_s_0,1,18,design_work,29
neural_baseline_lambda_s_0,1,18,dental_or_oral_health,24
neural_baseline_lambda_s_0,1,18,literary_writing,23
neural_baseline_lambda_s_0,1,18,advanced_degree_or_training,22
neural_baseline_lambda_s_0,1,18,legal_practice,4
neural_baseline_lambda_s_0,1,18,education_or_academic_work,3
neural_baseline_lambda_s_0,1,18,legal_or_regulatory_work,2
neural_baseline_lambda_s_0,1,18,technical_or_engineering_work,2
neural_baseline_lambda_s_0,1,18,classroom_instruction,1
neural_baseline_lambda_s_0,1,18,fashion_or_modeling_work,1
neural_baseline_lambda_s_0,1,18,live_music_or_recording,1
neural_baseline_lambda_s_0,1,18,nursing_care,1
neural_baseline_lambda_s_0,1,18,visual_art_practice,1
neural_baseline_lambda_s_0,1,19,technical_or_engineering_work,603
neural_baseline_lambda_s_0,1,19,legal_practice,228
neural_baseline_lambda_s_0,1,19,fitness_instruction,197
neural_baseline_lambda_s_0,1,19,music_composition,145
neural_baseline_lambda_s_0,1,19,media_or_publishing_work,139
neural_baseline_lambda_s_0,1,19,software_development,103
neural_baseline_lambda_s_0,1,19,dental_or_oral_health,95
neural_baseline_lambda_s_0,1,19,scientific_or_lab_research,87
neural_baseline_lambda_s_0,1,19,comedy_or_stage_performance,79
neural_baseline_lambda_s_0,1,19,advanced_degree_or_training,71
neural_baseline_lambda_s_0,1,19,mind_body_practice,50
neural_baseline_lambda_s_0,1,19,building_or_spatial_design,46
neural_baseline_lambda_s_0,1,19,education_or_academic_work,36
neural_baseline_lambda_s_0,1,19,management_or_leadership,35
